,Total On-Peak (kW),Total Off-Peak (kW),DP-CH-1 MAIN,DP-CH-2 MAIN,DP-CH-3 MAIN,DP-CH-4 MAIN,DP-CH-5 MAIN,Total kWh,Type_of_Peak
24/2/2023 23:15,,122.23,4.58,110.39,4.31,2.16,0.79,122.23,Off-Peak
24/2/2023 23:30,,123.46,4.52,112.41,4.72,1.68,0.13,123.46,Off-Peak
24/2/2023 23:45,,124.29,4.51,112.44,4.27,2.39,0.68,124.29,Off-Peak
25/2/2023 0:00,,119.85,4.5,108.66,4.73,1.74,0.22,119.85,Off-Peak
25/2/2023 0:15,,118.62,4.51,107.11,4.29,2.15,0.56,118.62,Off-Peak
25/2/2023 0:30,,118.08,4.49,106.5,4.72,2.05,0.32,118.08,Off-Peak
25/2/2023 0:45,,118.32,4.5,107.27,4.34,1.77,0.44,118.32,Off-Peak
25/2/2023 1:00,,118.63,4.55,106.71,4.6,2.32,0.45,118.63,Off-Peak
25/2/2023 1:15,,117.43,4.53,106.46,4.4,1.75,0.29,117.43,Off-Peak
25/2/2023 1:30,,117.53,4.56,105.75,4.47,2.15,0.6,117.53,Off-Peak
25/2/2023 1:45,,115.94,4.54,104.78,4.53,1.95,0.14,115.94,Off-Peak
25/2/2023 2:00,,116.22,4.55,104.77,4.36,1.8,0.74,116.22,Off-Peak
25/2/2023 2:15,,114.46,4.54,103.03,4.65,2.24,0,114.46,Off-Peak
25/2/2023 2:30,,113.2,4.55,101.66,4.26,1.85,0.88,113.2,Off-Peak
25/2/2023 2:45,,113.1,4.54,101.65,4.76,2.14,0.01,113.1,Off-Peak
25/2/2023 3:00,,112.94,4.54,101.61,4.18,1.89,0.72,112.94,Off-Peak
25/2/2023 3:15,,112.02,4.52,100.57,4.86,1.9,0.17,112.02,Off-Peak
25/2/2023 3:30,,111.84,4.57,100.39,4.17,2.15,0.56,111.84,Off-Peak
25/2/2023 3:45,,113.46,4.57,101.73,4.86,1.96,0.34,113.46,Off-Peak
25/2/2023 4:00,,112.46,4.52,101.18,4.23,2.13,0.4,112.46,Off-Peak
25/2/2023 4:15,,113.34,4.55,101.61,4.73,1.95,0.5,113.34,Off-Peak
25/2/2023 4:30,,112.78,4.53,101.8,4.33,1.9,0.22,112.78,Off-Peak
25/2/2023 4:45,,113.22,4.53,101.34,4.63,2.04,0.68,113.22,Off-Peak
25/2/2023 5:00,,112.02,4.53,100.98,4.44,2.03,0.04,112.02,Off-Peak
25/2/2023 5:15,,113.47,4.54,101.51,4.51,2.07,0.84,113.47,Off-Peak
25/2/2023 5:30,,387.13,70.54,185.63,17.41,97.45,16.1,387.13,Off-Peak
25/2/2023 5:45,,723.72,95.73,232.23,26.62,347.1,22.04,723.72,Off-Peak
25/2/2023 6:00,,778.56,95.53,203.05,26.8,431.68,21.5,778.56,Off-Peak
25/2/2023 6:15,,673.29,95.42,164.08,26.32,365.65,21.82,673.29,Off-Peak
25/2/2023 6:30,,573.29,92.8,100.85,23.65,334.28,21.71,573.29,Off-Peak
25/2/2023 6:45,,466.98,84.43,27.55,10.94,322.21,21.85,466.98,Off-Peak
25/2/2023 7:00,,470.88,86.75,27.94,11.58,322.66,21.95,470.88,Off-Peak
25/2/2023 7:15,,517.47,87.21,44.43,11.04,333.37,41.42,517.47,Off-Peak
25/2/2023 7:30,,430.26,87.17,50.47,53.89,118.78,119.95,430.26,Off-Peak
25/2/2023 7:45,,549.52,87.21,54.63,162.98,98.64,146.06,549.52,Off-Peak
25/2/2023 8:00,,566.32,87.34,54.32,181.28,99.01,144.37,566.32,Off-Peak
25/2/2023 8:15,,553.24,87.57,45.25,179.18,99.1,142.14,553.24,Off-Peak
25/2/2023 8:30,,551.63,87.99,44.02,178.27,99.36,141.99,551.63,Off-Peak
25/2/2023 8:45,,553.78,88.29,43.94,179.19,99.47,142.89,553.78,Off-Peak
25/2/2023 9:00,,559.96,88.5,44.14,182.09,100.25,144.98,559.96,Off-Peak
25/2/2023 9:15,,574.61,88.73,46.95,186.34,104.83,147.76,574.61,Off-Peak
25/2/2023 9:30,,579.82,88.17,47.23,189.41,104.36,150.65,579.82,Off-Peak
25/2/2023 9:45,,584.07,86.34,46.68,193.3,104.23,153.52,584.07,Off-Peak
25/2/2023 10:00,,594.23,86.65,46.64,198.36,104.84,157.74,594.23,Off-Peak
25/2/2023 10:15,,614.21,86.71,49.21,209.01,103.69,165.59,614.21,Off-Peak
25/2/2023 10:30,,652.45,90.18,54.37,227.96,104.3,175.64,652.45,Off-Peak
25/2/2023 10:45,,652.86,91.57,59.05,226,103.94,172.3,652.86,Off-Peak
25/2/2023 11:00,,644.61,91.6,59.69,220.3,103.35,169.67,644.61,Off-Peak
25/2/2023 11:15,,644.24,91.56,59.71,219.45,104.16,169.36,644.24,Off-Peak
25/2/2023 11:30,,643.39,91.55,59.19,219.76,103.4,169.49,643.39,Off-Peak
25/2/2023 11:45,,644.8,91.48,59.55,220.09,103.92,169.76,644.8,Off-Peak
25/2/2023 12:00,,645.58,91.41,59.83,220.36,104.02,169.96,645.58,Off-Peak
25/2/2023 12:15,,644.06,91.37,59.21,220.15,103.29,170.04,644.06,Off-Peak
25/2/2023 12:30,,646.02,91.4,59.22,220.71,104.2,170.49,646.02,Off-Peak
25/2/2023 12:45,,646.9,92.28,59.78,220.89,103.33,170.62,646.9,Off-Peak
25/2/2023 13:00,,653.35,97.21,59.4,221.59,103.82,171.33,653.35,Off-Peak
25/2/2023 13:15,,652.32,95.31,59.08,222.19,103.99,171.75,652.32,Off-Peak
25/2/2023 13:30,,647.2,91.49,59.06,222.07,103.12,171.46,647.2,Off-Peak
25/2/2023 13:45,,662.56,91.47,72.12,223.91,103.59,171.47,662.56,Off-Peak
25/2/2023 14:00,,667.11,91.55,82.88,220.53,102.54,169.61,667.11,Off-Peak
25/2/2023 14:15,,669.08,92.27,83.12,220.68,102.69,170.32,669.08,Off-Peak
25/2/2023 14:30,,670.33,92.67,83.48,220.76,103.02,170.4,670.33,Off-Peak
25/2/2023 14:45,,666.97,91.51,83.01,220.26,102.09,170.1,666.97,Off-Peak
25/2/2023 15:00,,666.94,91.51,82.78,219.85,103.06,169.74,666.94,Off-Peak
25/2/2023 15:15,,666.97,91.4,83.4,219.91,102.4,169.86,666.97,Off-Peak
25/2/2023 15:30,,667.29,91.37,83.23,220.08,102.54,170.07,667.29,Off-Peak
25/2/2023 15:45,,666.74,91.3,82.82,219.9,103.11,169.61,666.74,Off-Peak
25/2/2023 16:00,,664.59,91.27,83.16,219.16,102.02,168.98,664.59,Off-Peak
25/2/2023 16:15,,666.47,91.26,83.48,219.51,103.16,169.06,666.47,Off-Peak
25/2/2023 16:30,,666.43,91.22,82.92,219.86,102.72,169.71,666.43,Off-Peak
25/2/2023 16:45,,666.25,91.24,82.91,219.69,102.6,169.81,666.25,Off-Peak
25/2/2023 17:00,,665.63,91.15,83.46,218.95,103.2,168.87,665.63,Off-Peak
25/2/2023 17:15,,663.13,91.13,83.12,218.1,102.06,168.72,663.13,Off-Peak
25/2/2023 17:30,,663.42,91.1,82.73,218.15,103.12,168.32,663.42,Off-Peak
25/2/2023 17:45,,660.21,91.08,83.37,216.41,102.82,166.53,660.21,Off-Peak
25/2/2023 18:00,,630.86,91.11,64.2,210.21,102.93,162.41,630.86,Off-Peak
25/2/2023 18:15,,619.4,91.09,57.34,207.05,103.87,160.05,619.4,Off-Peak
25/2/2023 18:30,,616.18,91.1,57.57,205.66,102.75,159.1,616.18,Off-Peak
25/2/2023 18:45,,615.32,91.1,57.95,204.01,103.76,158.5,615.32,Off-Peak
25/2/2023 19:00,,612.52,91.04,57.48,202.84,103.51,157.65,612.52,Off-Peak
25/2/2023 19:15,,608.11,91.06,57.31,200.68,103.14,155.92,608.11,Off-Peak
25/2/2023 19:30,,607.4,91.05,57.96,199.46,104,154.93,607.4,Off-Peak
25/2/2023 19:45,,601.53,90.91,57.74,196.87,102.91,153.1,601.53,Off-Peak
25/2/2023 20:00,,594.98,90.6,57.35,193.05,103.9,150.08,594.98,Off-Peak
25/2/2023 20:15,,581.68,90.25,57.82,185.49,103.57,144.55,581.68,Off-Peak
25/2/2023 20:30,,560.19,89.98,58.03,173.58,103.27,135.33,560.19,Off-Peak
25/2/2023 20:45,,538.44,89.92,57.41,161.31,104.09,125.71,538.44,Off-Peak
25/2/2023 21:00,,422.97,85.21,67.4,68.87,102.88,98.61,422.97,Off-Peak
25/2/2023 21:15,,156.49,48.38,93.06,6.6,6.61,1.84,156.49,Off-Peak
25/2/2023 21:30,,159.98,45.32,105.26,6.58,1.92,0.9,159.98,Off-Peak
25/2/2023 21:45,,163.11,45.27,108.48,6.58,1.9,0.88,163.11,Off-Peak
25/2/2023 22:00,,123.06,1.24,112.14,6.37,2.43,0.88,123.06,Off-Peak
25/2/2023 22:15,,121.59,0,113.66,6.1,1.42,0.41,121.59,Off-Peak
25/2/2023 22:30,,122.83,0,113.35,6.39,2.48,0.61,122.83,Off-Peak
25/2/2023 22:45,,121.61,0,113.51,6.01,1.76,0.33,121.61,Off-Peak
25/2/2023 23:00,,122.95,0,113.81,6.49,2.08,0.57,122.95,Off-Peak
25/2/2023 23:15,,121.99,0,113.42,5.88,2.35,0.34,121.99,Off-Peak
25/2/2023 23:30,,123.01,0,114.44,6.62,1.51,0.44,123.01,Off-Peak
25/2/2023 23:45,,123.16,0.14,114.18,5.85,2.5,0.49,123.16,Off-Peak
26/2/2023 0:00,,118.84,0.4,110.07,6.49,1.62,0.26,118.84,Off-Peak
26/2/2023 0:15,,116.97,0,108.15,5.97,2.18,0.67,116.97,Off-Peak
26/2/2023 0:30,,115.71,0,107.03,6.34,2.25,0.09,115.71,Off-Peak
26/2/2023 0:45,,115.96,0,107.48,6.1,1.56,0.82,115.96,Off-Peak
26/2/2023 1:00,,115.49,0,106.87,6.16,2.46,0,115.49,Off-Peak
26/2/2023 1:15,,115.31,0,106.66,6.26,1.58,0.81,115.31,Off-Peak
26/2/2023 1:30,,114.93,0,106.72,5.97,2.16,0.08,114.93,Off-Peak
26/2/2023 1:45,,115.06,0,105.76,6.46,2.21,0.63,115.06,Off-Peak
26/2/2023 2:00,,113.3,0,105.65,5.84,1.56,0.25,113.3,Off-Peak
26/2/2023 2:15,,115.35,0,105.89,6.52,2.47,0.47,115.35,Off-Peak
26/2/2023 2:30,,113.19,0,105.06,5.99,1.65,0.49,113.19,Off-Peak
26/2/2023 2:45,,113.36,0,104.65,6.32,2.13,0.26,113.36,Off-Peak
26/2/2023 3:00,,114.02,0,104.89,6.22,2.26,0.65,114.02,Off-Peak
26/2/2023 3:15,,112.17,0,104.42,6.12,1.54,0.09,112.17,Off-Peak
26/2/2023 3:30,,113.68,0,103.96,6.44,2.46,0.82,113.68,Off-Peak
26/2/2023 3:45,,112.78,0,105.22,5.9,1.66,0,112.78,Off-Peak
26/2/2023 4:00,,114.92,0,105.41,6.58,2.12,0.81,114.92,Off-Peak
26/2/2023 4:15,,113.09,0,104.75,5.97,2.27,0.1,113.09,Off-Peak
26/2/2023 4:30,,113.83,0,105.27,6.4,1.53,0.63,113.83,Off-Peak
26/2/2023 4:45,,114.26,0,105.32,6.17,2.49,0.28,114.26,Off-Peak
26/2/2023 5:00,,113.2,0,104.94,6.16,1.64,0.46,113.2,Off-Peak
26/2/2023 5:15,,113.85,0,104.82,6.43,2.14,0.46,113.85,Off-Peak
26/2/2023 5:30,,293.53,47.6,146.96,16.94,81.75,0.28,293.53,Off-Peak
26/2/2023 5:45,,605.15,90.41,225.08,153.34,135.69,0.63,605.15,Off-Peak
26/2/2023 6:00,,577.3,90,149.18,199.29,138.72,0.11,577.3,Off-Peak
26/2/2023 6:15,,511.24,89.76,105.76,176.24,138.68,0.8,511.24,Off-Peak
26/2/2023 6:30,,489.7,89.7,95.03,166.01,138.96,0,489.7,Off-Peak
26/2/2023 6:45,,477.61,89.58,88.47,159.65,139.11,0.8,477.61,Off-Peak
26/2/2023 7:00,,466.33,89.58,84.29,153.97,138.35,0.14,466.33,Off-Peak
26/2/2023 7:15,,465.56,89.64,84.09,152.17,139.1,0.56,465.56,Off-Peak
26/2/2023 7:30,,471.14,89.63,86.16,157.3,137.67,0.38,471.14,Off-Peak
26/2/2023 7:45,,479.81,89.61,89.08,167.63,133.16,0.33,479.81,Off-Peak
26/2/2023 8:00,,532.19,90.15,102.64,173.57,136.72,29.11,532.19,Off-Peak
26/2/2023 8:15,,597.51,90.66,83.54,181.39,136.7,105.22,597.51,Off-Peak
26/2/2023 8:30,,611.84,91.18,83,181,137.3,119.36,611.84,Off-Peak
26/2/2023 8:45,,603.23,91.6,83.54,175.04,137.24,115.81,603.23,Off-Peak
26/2/2023 9:00,,600.21,91.43,83.68,173.92,136.68,114.5,600.21,Off-Peak
26/2/2023 9:15,,600.9,91.29,83.02,174.26,137.49,114.84,600.9,Off-Peak
26/2/2023 9:30,,605.34,91.46,83.29,177.45,136.68,116.46,605.34,Off-Peak
26/2/2023 9:45,,611.88,91.55,83.65,180.54,137.14,119,611.88,Off-Peak
26/2/2023 10:00,,615.2,91.85,83.2,182.12,137.33,120.7,615.2,Off-Peak
26/2/2023 10:15,,618.26,91.88,83.05,184.3,136.63,122.4,618.26,Off-Peak
26/2/2023 10:30,,623.83,91.96,83.68,186.13,137.57,124.49,623.83,Off-Peak
26/2/2023 10:45,,625.74,91.94,83.53,187.25,136.91,126.11,625.74,Off-Peak
26/2/2023 11:00,,631.89,91.93,82.98,191.18,137.01,128.79,631.89,Off-Peak
26/2/2023 11:15,,645.3,91.92,83.45,197.73,137.57,134.63,645.3,Off-Peak
26/2/2023 11:30,,644,91.95,83.58,198.13,136.55,133.79,644,Off-Peak
26/2/2023 11:45,,643.24,91.96,83.03,198.25,137.41,132.59,643.24,Off-Peak
26/2/2023 12:00,,643.34,91.95,83.12,198.51,137.07,132.69,643.34,Off-Peak
26/2/2023 12:15,,643.43,91.94,83.57,198.33,136.82,132.77,643.43,Off-Peak
26/2/2023 12:30,,644.57,92.15,83.39,198.53,137.52,132.98,644.57,Off-Peak
26/2/2023 12:45,,643.5,92.18,82.96,198.63,136.58,133.15,643.5,Off-Peak
26/2/2023 13:00,,644.75,92.23,83.36,198.6,137.15,133.41,644.75,Off-Peak
26/2/2023 13:15,,645.61,92.27,83.52,198.98,137.09,133.75,645.61,Off-Peak
26/2/2023 13:30,,644.79,92.27,82.89,198.88,136.75,134,644.79,Off-Peak
26/2/2023 13:45,,646.29,92.42,83.19,199.1,137.43,134.15,646.29,Off-Peak
26/2/2023 14:00,,646.56,92.34,83.51,199.6,136.44,134.67,646.56,Off-Peak
26/2/2023 14:15,,647.63,92.32,83.06,200.12,137.12,135.01,647.63,Off-Peak
26/2/2023 14:30,,648.61,92.3,82.94,200.84,137.11,135.42,648.61,Off-Peak
26/2/2023 14:45,,649.25,92.25,83.53,201.37,136.47,135.63,649.25,Off-Peak
26/2/2023 15:00,,649.99,92.35,83.23,201.47,137.3,135.64,649.99,Off-Peak
26/2/2023 15:15,,648.98,92.34,82.87,201.43,136.6,135.74,648.98,Off-Peak
26/2/2023 15:30,,649.95,92.28,83.4,201.48,137.08,135.71,649.95,Off-Peak
26/2/2023 15:45,,650.09,92.42,83.43,201.49,137.13,135.62,650.09,Off-Peak
26/2/2023 16:00,,649.68,93.71,82.79,201.23,136.41,135.54,649.68,Off-Peak
26/2/2023 16:15,,649.85,93.59,83.17,200.95,137.3,134.84,649.85,Off-Peak
26/2/2023 16:30,,643.78,93.55,83.46,197.79,136.52,132.46,643.78,Off-Peak
26/2/2023 16:45,,640.2,93.55,83.02,195.61,136.92,131.1,640.2,Off-Peak
26/2/2023 17:00,,640.14,93.58,82.85,195.67,137.17,130.87,640.14,Off-Peak
26/2/2023 17:15,,639.32,93.56,83.46,195.19,136.47,130.64,639.32,Off-Peak
26/2/2023 17:30,,639.94,93.55,83.36,195.17,137.33,130.53,639.94,Off-Peak
26/2/2023 17:45,,629.29,89.32,81.35,191.82,136.82,129.98,629.29,Off-Peak
26/2/2023 18:00,,626.59,88.36,81.25,190.64,136.79,129.55,626.59,Off-Peak
26/2/2023 18:15,,612.37,88.26,81.31,181.82,136.95,124.03,612.37,Off-Peak
26/2/2023 18:30,,603.02,88.17,80.7,176.89,136.38,120.88,603.02,Off-Peak
26/2/2023 18:45,,602.72,88.08,80.93,176.31,137.16,120.24,602.72,Off-Peak
26/2/2023 19:00,,602.09,88.01,81.42,176.06,136.81,119.79,602.09,Off-Peak
26/2/2023 19:15,,600.49,87.93,81.01,175.72,136.71,119.12,600.49,Off-Peak
26/2/2023 19:30,,599.27,87.78,80.76,174.48,137.29,118.96,599.27,Off-Peak
26/2/2023 19:45,,592.73,87.56,81.34,173.85,136.54,113.44,592.73,Off-Peak
26/2/2023 20:00,,476.14,87.1,82.08,171.08,134.99,0.89,476.14,Off-Peak
26/2/2023 20:15,,491.48,87.14,94.09,176.23,133.11,0.91,491.48,Off-Peak
26/2/2023 20:30,,497.22,87.02,96.54,179.89,132.87,0.9,497.22,Off-Peak
26/2/2023 20:45,,488.12,87.02,90.66,176.07,133.47,0.9,488.12,Off-Peak
26/2/2023 21:00,,475.69,86.9,85.92,169.46,132.86,0.55,475.69,Off-Peak
26/2/2023 21:15,,330.7,76.33,103.2,61.25,89.44,0.48,330.7,Off-Peak
26/2/2023 21:30,,166.59,51.49,111.03,1.6,2,0.47,166.59,Off-Peak
26/2/2023 21:45,,168.23,51.4,112.99,1.59,1.8,0.45,168.23,Off-Peak
26/2/2023 22:00,,129.57,8.18,117.04,1.6,2.32,0.43,129.57,Off-Peak
26/2/2023 22:15,,139.5,7.01,128.85,1.41,1.83,0.4,139.5,Off-Peak
26/2/2023 22:30,,147,7,136.09,1.26,2.16,0.49,147,Off-Peak
26/2/2023 22:45,,148.74,6.55,138.68,1.25,1.97,0.29,148.74,Off-Peak
26/2/2023 23:00,,144.64,5.07,135.42,1.67,1.89,0.59,144.64,Off-Peak
26/2/2023 23:15,,135.4,2.78,126.9,3.34,2.22,0.16,135.4,Off-Peak
26/2/2023 23:30,,123.43,2.67,114.76,3.35,1.92,0.73,123.43,Off-Peak
26/2/2023 23:45,,118.24,2.67,110.08,3.37,2.08,0.04,118.24,Off-Peak
27/2/2023 0:00,,112.16,2.65,103.51,3.26,1.88,0.86,112.16,Off-Peak
27/2/2023 0:15,,107.84,2.61,99.86,3.4,1.97,0,107.84,Off-Peak
27/2/2023 0:30,,105.03,2.65,96.28,3.2,2.14,0.76,105.03,Off-Peak
27/2/2023 0:45,,105.4,3.06,96.77,3.46,1.98,0.13,105.4,Off-Peak
27/2/2023 1:00,,104.88,4.08,95.03,3.13,2.02,0.62,104.88,Off-Peak
27/2/2023 1:15,,115.86,4.05,106.06,3.54,1.91,0.3,115.86,Off-Peak
27/2/2023 1:30,,105.4,3.97,96.03,3,2.08,0.32,105.4,Off-Peak
27/2/2023 1:45,,104.74,3.95,94.59,3.65,2.09,0.46,104.74,Off-Peak
27/2/2023 2:00,,101.7,4.01,92.48,2.91,2.02,0.28,101.7,Off-Peak
27/2/2023 2:15,,110.7,4.03,100.5,3.59,1.94,0.64,110.7,Off-Peak
27/2/2023 2:30,,105.85,3.97,96.81,3.05,1.92,0.1,105.85,Off-Peak
27/2/2023 2:45,,107.3,3.98,97.01,3.49,2.03,0.79,107.3,Off-Peak
27/2/2023 3:00,,105.34,4.01,96.08,3.2,2.05,0,105.34,Off-Peak
27/2/2023 3:15,,106.52,3.97,96.32,3.33,2.08,0.82,106.52,Off-Peak
27/2/2023 3:30,,104.54,3.96,95.27,3.3,1.92,0.09,104.54,Off-Peak
27/2/2023 3:45,,104.03,3.97,94.16,3.28,1.95,0.67,104.03,Off-Peak
27/2/2023 4:00,,103.73,4.03,93.92,3.4,2.14,0.24,103.73,Off-Peak
27/2/2023 4:15,,104.91,4.06,95.21,3.13,1.99,0.52,104.91,Off-Peak
27/2/2023 4:30,,103.19,4.05,93.1,3.53,2.12,0.39,103.19,Off-Peak
27/2/2023 4:45,,102.26,4.09,92.86,3.04,1.9,0.37,102.26,Off-Peak
27/2/2023 5:00,,102.31,4,92.25,3.62,1.91,0.53,102.31,Off-Peak
27/2/2023 5:15,,103.09,3.98,93.76,2.95,2.18,0.22,103.09,Off-Peak
27/2/2023 5:30,,385.27,58.04,140.23,78.3,90.31,18.39,385.27,Off-Peak
27/2/2023 5:45,,879.7,89.16,89.18,222.46,352.59,126.31,879.7,Off-Peak
27/2/2023 6:00,,1234.14,88.79,54.33,342.54,563.25,185.23,1234.14,Off-Peak
27/2/2023 6:15,,1076.93,88.69,54.77,312.01,479.41,142.05,1076.93,Off-Peak
27/2/2023 6:30,,1083.08,88.79,55.47,312.67,484.51,141.64,1083.08,Off-Peak
27/2/2023 6:45,,1108.78,88.74,55.96,319.79,498.23,146.06,1108.78,Off-Peak
27/2/2023 7:00,,1359.3,89.02,154.2,333.48,622.16,160.44,1359.3,Off-Peak
27/2/2023 7:15,,1505.53,89.12,245.2,351.05,646.64,173.52,1505.53,Off-Peak
27/2/2023 7:30,,1506.42,92.98,248.87,356.12,635.98,172.47,1506.42,Off-Peak
27/2/2023 7:45,,1416.4,97.37,235.54,337.35,591.47,154.67,1416.4,Off-Peak
27/2/2023 8:00,,1391.75,97.36,229.01,328.1,585.62,151.66,1391.75,Off-Peak
27/2/2023 8:15,,1417.86,97.09,227.73,333.4,600.94,158.7,1417.86,Off-Peak
27/2/2023 8:30,,1419.93,97.21,233.46,333.94,596.91,158.41,1419.93,Off-Peak
27/2/2023 8:45,,1414.89,97.3,234.36,332.4,593.61,157.22,1414.89,Off-Peak
27/2/2023 9:00,1441.46,,97.51,235.82,337.01,609.74,161.38,1441.46,On-Peak
27/2/2023 9:15,1475.68,,97.8,244.13,346.27,621.28,166.2,1475.68,On-Peak
27/2/2023 9:30,1462.37,,97.88,243.26,343.98,612.92,164.33,1462.37,On-Peak
27/2/2023 9:45,1458.85,,98.18,241.16,342.09,614.06,163.36,1458.85,On-Peak
27/2/2023 10:00,1487.26,,98.18,244.19,349.38,626.51,169,1487.26,On-Peak
27/2/2023 10:15,1517.67,,98.37,251.38,357.49,636.43,174,1517.67,On-Peak
27/2/2023 10:30,1511.48,,98.35,252.1,355.89,633.19,171.95,1511.48,On-Peak
27/2/2023 10:45,1483.47,,98.49,245.52,349.05,622.9,167.51,1483.47,On-Peak
27/2/2023 11:00,1488.9,,98.56,244.31,350.15,626.31,169.57,1488.9,On-Peak
27/2/2023 11:15,1586.41,,98.38,267.26,369.92,669.5,181.35,1586.41,On-Peak
27/2/2023 11:30,1664.46,,98.42,294.24,387.21,693.65,190.94,1664.46,On-Peak
27/2/2023 11:45,1454.71,,98.37,154.64,353.27,666.75,181.68,1454.71,On-Peak
27/2/2023 12:00,1407.06,,98.49,61.57,341.72,713.68,191.6,1407.06,On-Peak
27/2/2023 12:15,1449.8,,98.48,61.48,352.65,736.69,200.5,1449.8,On-Peak
27/2/2023 12:30,1419.82,,98.41,61.44,344.84,720.55,194.58,1419.82,On-Peak
27/2/2023 12:45,1409.3,,98.45,61.42,340.99,716.89,191.55,1409.3,On-Peak
27/2/2023 13:00,1445.49,,98.48,61,349.61,737.58,198.82,1445.49,On-Peak
27/2/2023 13:15,1474.5,,98.46,61.12,358.73,752.27,203.92,1474.5,On-Peak
27/2/2023 13:30,1472.17,,98.45,61.52,355.39,754.45,202.36,1472.17,On-Peak
27/2/2023 13:45,1486.34,,98.36,61.04,358.68,763.46,204.8,1486.34,On-Peak
27/2/2023 14:00,1509.64,,98.42,61.03,366.37,774.04,209.78,1509.64,On-Peak
27/2/2023 14:15,1503.96,,98.51,61.49,363.43,772.47,208.06,1503.96,On-Peak
27/2/2023 14:30,1504.78,,98.45,61.03,362.88,774.33,208.09,1504.78,On-Peak
27/2/2023 14:45,1501.69,,98.46,60.77,366.17,763.83,212.46,1501.69,On-Peak
27/2/2023 15:00,1527.15,,98.47,61.45,372.34,781.16,213.73,1527.15,On-Peak
27/2/2023 15:15,1536.46,,98.45,61.03,376.56,782.93,217.49,1536.46,On-Peak
27/2/2023 15:30,1505.92,,98.46,60.7,365.12,771.06,210.58,1505.92,On-Peak
27/2/2023 15:45,1477.02,,98.35,61.41,356.18,756.1,204.98,1477.02,On-Peak
27/2/2023 16:00,1511.02,,98.39,61.07,366.55,772.55,212.46,1511.02,On-Peak
27/2/2023 16:15,1532.19,,98.42,60.65,375.29,781.51,216.32,1532.19,On-Peak
27/2/2023 16:30,1485.26,,98.34,61.2,360.87,759.51,205.34,1485.26,On-Peak
27/2/2023 16:45,1467.63,,98.3,61.2,355.35,750.25,202.53,1467.63,On-Peak
27/2/2023 17:00,1489.71,,98.18,60.65,361.55,762.96,206.37,1489.71,On-Peak
27/2/2023 17:15,1457,,98.11,61.09,355.3,741.99,200.51,1457,On-Peak
27/2/2023 17:30,1371.93,,98.12,61.2,334.38,692.44,185.79,1371.93,On-Peak
27/2/2023 17:45,1381.49,,98.14,60.74,334.18,702.68,185.75,1381.49,On-Peak
27/2/2023 18:00,1080.3,,96.87,60.63,298.47,446.35,177.98,1080.3,On-Peak
27/2/2023 18:15,644.78,,91.84,55.43,216.83,134.87,145.81,644.78,On-Peak
27/2/2023 18:30,629.44,,91.81,54.74,207.38,135.27,140.24,629.44,On-Peak
27/2/2023 18:45,623.52,,91.84,55.04,203.99,134.87,137.78,623.52,On-Peak
27/2/2023 19:00,612.3,,91.73,55.37,197.05,135.39,132.76,612.3,On-Peak
27/2/2023 19:15,603.92,,91.64,54.74,192.74,135.45,129.35,603.92,On-Peak
27/2/2023 19:30,596.26,,91.6,54.93,188.57,135.24,125.92,596.26,On-Peak
27/2/2023 19:45,592.26,,91.5,55.38,186,135.71,123.67,592.26,On-Peak
27/2/2023 20:00,589.86,,91.41,54.84,185.05,135.34,123.22,589.86,On-Peak
27/2/2023 20:15,481.9,,83.03,74.01,182.77,135.39,6.7,481.9,On-Peak
27/2/2023 20:30,521.98,,80.95,110.55,193.8,135.8,0.88,521.98,On-Peak
27/2/2023 20:45,518.08,,80.76,109.67,191.2,135.57,0.88,518.08,On-Peak
27/2/2023 21:00,499.55,,80.5,100.52,182.16,135.5,0.87,499.55,On-Peak
27/2/2023 21:15,482.63,,80.2,93.77,172.27,135.77,0.62,482.63,On-Peak
27/2/2023 21:30,285.84,,65.19,107.75,39.28,73.21,0.41,285.84,On-Peak
27/2/2023 21:45,159.38,,45.28,109.75,1.6,2.19,0.56,159.38,On-Peak
27/2/2023 22:00,,119.22,1.6,113.73,1.61,1.86,0.42,119.22,Off-Peak
27/2/2023 22:15,,119.07,0,115.03,1.62,1.96,0.46,119.07,Off-Peak
27/2/2023 22:30,,116.48,0,112.61,1.26,2.23,0.38,116.48,Off-Peak
27/2/2023 22:45,,117.99,0,114.34,1.37,1.76,0.52,117.99,Off-Peak
27/2/2023 23:00,,120.67,0,113.49,1.16,3.2,2.82,120.67,Off-Peak
27/2/2023 23:15,,107.79,0,104.19,1.28,1.76,0.56,107.79,Off-Peak
27/2/2023 23:30,,110.13,0,106.71,1.2,2,0.22,110.13,Off-Peak
27/2/2023 23:45,,109.32,0,105.2,1.22,2.25,0.65,109.32,Off-Peak
28/2/2023 0:00,,106.11,0,103.15,1.24,1.59,0.13,106.11,Off-Peak
28/2/2023 0:15,,105.55,0,101.37,1.13,2.32,0.73,105.55,Off-Peak
28/2/2023 0:30,,102.49,0,99.26,1.37,1.85,0.01,102.49,Off-Peak
28/2/2023 0:45,,103.24,0,99.54,0.97,1.87,0.86,103.24,Off-Peak
28/2/2023 1:00,,103.2,0,99.31,1.5,2.39,0,103.2,Off-Peak
28/2/2023 1:15,,102.44,0,99.36,0.86,1.44,0.78,102.44,Off-Peak
